ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status
RI DE-2 2671,BIKE-2767,a dmin,North_Market,East_Terminal, 2025-0 9-14   15:35,202 5-09-14 14:05,-92.4,-11.6k m,Unvalidated
RIDE-33494,BiKe-1969,robot,North_Market,City_Hall,30/11/2025 15:35,30/11/2025 14:41,,-4.73 ,Unvalidated
RIDE-79038,BiKe-2371,vip,River_Park,North_Market,06-12-2025 15:35,06-12-2025 17:41,127.1,19.27 ,Unvalidated
RIDE-76925,,maybe,University,River_Park,16/01/2026 15:35,16/01/2026 14:26,72.7,9.72 ,Unvalidated
RIDE-15796,BIkE-4330,rOBoT,West_End,Central_Station,2026-04-10 15:35,2026-04-10 16:44,,16.13 ,Unvalidated
RIDE-37526,BiKe-2998,member,University,Downtown_Plaza,17/03/2026 15:35,17/03/2026 15:15,-12.3,-1.61km,Unvalidated
RIDE-31561,BiKe-2742,casual,Downtown_Plaza,University,2026/01/31 15:35,2026/01/31 15:36,,1.76 ,Unvalidated
RIDE-25653,,robot,River_Park,University,2025/10/16 15:35,2025/10/16 16:44,,-16.34km,Unvalidated
RIDE-24971,BiKe-2947,maybe,{2B,Ui/jRkj,2026-04-25 15:35,2026-04-25 15:01,-27.2,-7.69 ,Unvalidated
RIDE-26217,BIkE-279,robot,C   entral_Station,North_Market,13 -09-2025 15:35,13-09-2025 1 4:41,-46.3,-5 . 35km,Unvalidated
RIDE-84556,BIKE- 2477,robot,RIVER_PARK,RIVER_PARK,20 2 6 /02/ 08 15:35,2 02 6/02/08 13:32,114.4,13.5 ,Unvalidated
RIDE-79879,Bike-3427,MembeR,Tech_District,Tech_District,2026/03/20 15:35,2026/03/20 16:37,52.7,18.45km,Unvalidated
RIDE-47393,BIKE-188,tourist,North_Market,,29-04-2026 15:35,29-04-2026 15:32,-7.7,-5.97 ,Unvalidated
RIDE-56100,Bike-4455,tourist,South_Gardens,Tech_District,14/03/2026 15:35,14/03/2026 15:11,-34.6,-4.09km,Unvalidated
RIDE-95722,bike-3321,admin,Central_Station,River_Park,2025-10-18 15:35,2025-10-18 16:24,-44.3,-9.29 ,Unvalidated
RIDE-40907,bIKE-2377,member,University,River_Park,2025-10-06 15:35,2025-10-06 15:43,-1.9,-0.34 ,Unvalidated
RIDE-14343,BiKe-1042,maybe,North_Market,University,21-02-2026 15:35,21-02-2026 13:01,-161.8,-18.49km,Unvalidated
RIDE-22322,BIkE-4467,robot,South_Gardens,North_Market,01/05/2026 15:35,01/05/2026 15:14,-28.2,-6.36 ,Unvalidated
RIDE-70978,bike-4533,casual,Downtown_Plaza,North_Market,23/07/2025 15:35,23/07/2025 15:54,25.3,3.5 ,Unvalidated
RIDE-20591,BIKE-3562,casual,River_Park,South_Gard ens,2026/29/04 15:35,2026/29/04 16:06,-33.6,-8.59 km,Unvalidated
RI DE-487 28,BIK E-3551,admin, City_H all,Eas t_Terminal,11-05-2026 15:35,11-05-20 26 1 4:24,66.0,8.85km,Unvalidated
RIDE-42268,BiKe-26,member,,West_End,2025/06/19 15:35,2025/06/19 15:54,27.8,11.27km,Unvalidated
RIDE-48559,,maybe,Tech_District,Downtown_Plaza,19-01-2026 15:35,19-01-2026 14:45,-48.7,-5.5 ,Unvalidated
RIDE-10986,,tourist,River_Park,,2026/31/03 15:35,2026/31/03 15:07,-24.3,-5.0km,Unvalidated
RIDE-47553,bIKE-1819,casual,East_Terminal,East_Terminal,2025/08/07 15:35,2025/08/07 17:39,,-13.7 ,Unvalidated
RIDE-71569,BIkE-222,admin,Tech_District,South_Gardens,16-07-2025 15:35,16-07-2025 16:28,,9.06 ,Unvalidated
RIDE-84169,BIkE-2662,tourist,University,City_Hall,2025-09-11 15:35,2025-09-11 14:25,67.6,15.98km,Unvalidated
RIDE-27021,,vip,East_Terminal,West_End,2025/10/10 15:35,2025/10/10 16:36,52.2,5.35km,Unvalidated
RIDE-18428,Bike-1967,tourist,Tech_District,,06-08-2025 15:35,06-08-2025 16:13,-41.6,-4.5 ,Unvalidated
RIDE-67392,BiKe-109,robot,City_Hall,,25/01/2026 15:35,25/01/2026 14:51,51.3,13.3 ,Unvalidated
RIDE-38342,bIK E-996,admin, West_End,,202 5/ 09/2 9 15:35, 2025/09/29 16:13,45.6,10.72km,Unvalidated
RIDE-97037,BIkE-1679,casual,UNIVERSITY,CITY_HALL,13-02-2026 15:35,13-02-2026 15:45,-12.0,-7.37km,Unvalidated
RIDE-30274,BIkE-4940,vip,East_Terminal,River_Park,2025/13/07 15:35,2025/13/07 16:07,33.9,19.06km,Unvalidated
RIDE-76723,BIkE-2624,vip,South_Gardens,North_Market,2025/06/06 15:35,2025/06/06 15:02,-36.4,-4.51 ,Unvalidated
RIDE-14507,,casual,East_Terminal,,2025/20/12 15:35,2025/20/12 17:51,126.9,16.14km,Unvalidated
RIDE-76444,BIkE-3471,vip,South_Gardens,West_End,2025-07-21 15:35,2025-07-21 17:56,137.2,19.12km,Unvalidated
RIDE-47396,BiKe-3481,admin,City_Hall,River_Park,2026-06-05 15:35,2026-06-05 16:34,52.3,6.89km,Unvalidated
RIDE-83282,bike-F8,robot,k}>DhSc,,2026/17/01 15:35,2026/17/01 16:12,-33.8,-7.44km,Unvalidated
RIDE-47685,,robot,WEST_END,EAST_TERMINAL,2025/07/08 15:35,2025/07/08 17:15,,-11.81 ,Unvalidated
RIDE-97451,bike-2322,robot,Downtown_Plaza,City_Hall,2025/17/11 15:35,2025/17/11 14:02,92.2,10.71 ,Unvalidated
 RIDE -88882,bIKE-1959,touris t,Downt  own_Plaza,Downtown_Pla za, 2025/12/17 15:35,2025/12/17 15:11,23.2, 6.81 ,Unvalidated
RIDE-76390,bIKE-3031,tourist,I6DKRzH@,2T@4UZ,2025/06/26 15:35,2025/06/26 14:48,52.9,5.65 ,Unvalidated
RIDE-1593,BiKe-3274,admin,,=/k-Sp,22-03-2026 15:35,22-03-2026 15:52,-19.6,-3.51km,Unvalidated
RIDE-29154,BIKE-3577,member,East_Terminal,University,06/03/2026 15:35,06/03/2026 15:44,,-4.84 ,Unvalidated
RIDE-76185,bike-3024,admin,South_Gardens,South_Gardens,2025/07/12 15:35,2025/07/12 15:46,-5.2,-1.88 ,Unvalidated
RIDE-39423,bIKE-285,robot,North_Market,,2026/02/08 15:35,2026/02/08 16:09,37.5,18.28 ,Unvalidated
RIDE-43316,bIKE-Y6,vip,River_Park,Downtown_Plaza,05/08/2025 15:35,05/08/2025 16:25,52.6,17.89km,Unvalidated
RIDE- 22 274,,admin,Tech_D istrict,South_Gardens,2026/03/03 15:35,2026/03/03 15:07,- 37.7,-9.31 ,Unvalidated
RIDE-45489,BIkE-3617,robot,City_Hall,Downtown_Plaza,22/06/2025 15:35,22/06/2025 14:57,43.7,13.16km,Unvalidated
RIDE-88994,BIKE-M4,casual,West_End,Downtown_Plaza,2025/08/26 15:35,2025/08/26 14:30,75.8,11.32km,Unvalidated
RIDE-19069,bIKE-1920,admin,,City_Hall,27-03-2026 15:35,27-03-2026 14:28,77.0,7.94 ,Unvalidated
RIDE-35495,BIkE-414,maybe,HfBM]8u,06,2025-08-04 15:35,2025-08-04 16:03,38.1,15.02 ,Unvalidated
RIDE-63308,bike-2762,admin,West_End,River_Park,2025/30/11 15:35,2025/30/11 14:29,75.3,19.87 ,Unvalidated
RIDE-71239,Bike-994,tourist,West_End,East_Terminal,2026/02/08 15:35,2026/02/08 16:10,-35.3,-5.11km,Unvalidated
RIDE-80324,BiKe-4721,tourist,SOUTH_GARDENS,TECH_DISTRICT,2026/02/17 15:35,2026/02/17 15:55,12.3,2.54 ,Unvalidated
RIDE-85930,BIKE-4359,admin,East_Terminal,Downtown_Plaza,2026/01/28 15:35,2026/01/28 15:58,21.1,10.49km,Unvalidated
RIDE-5699,BiKe-3483,admin,DOWNTOWN_PLAZA,RIVER_PARK,2025-08-06 15:35,2025-08-06 15:06,19.8,17.95 ,Unvalidated
RIDE-79148,BIKE-4129,admin,North_Market,Central_Station,06/12/2025 15:35,06/12/2025 15:54,-12.3,-1.43 ,Unvalidated
RIDE-14151,BIkE-3773,robot,River_Park,East_Terminal,2026/28/04 15:35,2026/28/04 14:16,74.3,15.58km,Unvalidated
RIDE-57640,BIkE-3191,maybe,DOWNTOWN_PLAZA,EAST_TERMINAL,2025/13/08 15:35,2025/13/08 15:08,20.8,7.36km,Unvalidated
RIDE-7561,BIkE-2991,maybe,South_Gardens,West_End,18-02-2026 15:35,18-02-2026 16:05,-39.9,-10.98km,Unvalidated
RIDE-70810,,vip,?,SsT_j02>0/,2025/07/05 15:35,2025/07/05 16:51,-70.2,-15.26 ,Unvalidated
RIDE-7510,BiKe-4754,maybe,Tech_District,,04-07-2025 15:35,04-07-2025 15:16,17.9,6.86km,Unvalidated
RIDE-93115,,admin,East_Terminal,Tech_District,2026/02/11 15:35,2026/02/11 15:19,11.9,1.73km,Unvalidated
RI DE-8 2272, bike  -3937,maybe,, SOU TH_G ARDENS,13-0 9-202 5 15:35,13-09-2025  14:58,35.8, 7 .78 ,Unvalidated
RIDE-15342,bIKE-2761,casUaL,Central_Station,City_Hall,2025/19/07 15:35,2025/19/07 14:41,-49.8,-13.44km,Unvalidated
RIDE-60530,bike-1745,casual,West_End,Tech_District,2025/20/08 15:35,2025/20/08 14:25,71.3,12.65 ,Unvalidated
RIDE-55073,BiKe-H1,casual,Downtown_Plaza,Tech_District,18/11/2025 15:35,18/11/2025 16:26,42.1,18.43 ,Unvalidated
RIDE-9891,BiKe-3029,member,CITY_HALL,DOWNTOWN_PLAZA,22-09-2025 15:35,22-09-2025 16:07,-41.9,-14.42km,Unvalidated
RIDE-88994,BIkE-4651,vip,River_Park,Central_Station,2025-06-19 15:35,2025-06-19 15:31,14.0,5.5km,Unvalidated
RIDE-59760,bIKE-L7,tourist,,East_Terminal,2026/22/02 15:35,2026/22/02 14:58,31.4,16.22km,Unvalidated
RIDE-84592,BIkE-2751,admin,River_Park,Central_Station,2025-11-26 15:35,2025-11-26 15:05,-20.8,-5.46km,Unvalidated
RIDE- 9 1381,Bike-1329,to urist,City_Hall,Downtow n _Plaza,2025/15/07  15 :35,2025/15/07  14:51,-40.7,-7.76km,Unvalidated
RIDE-78339,BIkE-1581,admin,River_Park,Tech_District,2025/25/10 15:35,2025/25/10 14:03,-87.4,-13.24 ,Unvalidated
RIDE-14976,BIKE-3193,tourist,.1lK,A_-{a=Hz,2025/01/12 15:35,2025/01/12 15:14,17.0,5.1 ,Unvalidated
RIDE-14800,bike-2845,vip,pgxOK,]YLH,2025/19/08 15:35,2025/19/08 17:24,-106.0,-14.77km,Unvalidated
RIDE-76794,bike-G3,admin,East_Terminal,South_Gardens,2026/04/08 15:35,2026/04/08 15:17,24.5,18.47 ,Unvalidated
RIDE-3453,BIKE-3281,admin,River_Park,,2025/11/09 15:35,2025/11/09 18:42,184.4,19.79 ,Unvalidated
RIDE-98725,BIkE-E9,tourist,East_Terminal,West_End,23/01/2026 15:35,23/01/2026 13:57,-104.5,-11.32 ,Unvalidated
RIDE-86771,BIKE-1948,casual,River_Park,,2025/12/06 15:35,2025/12/06 13:42,108.6,13.97km,Unvalidated
RIDE-93642,Bike-2917,robot,Downtown_Plaza,Downtown_Plaza,18-06-2025 15:35,18-06-2025 16:46,-71.5,-7.43 ,Unvalidated
RIDE-37069,BIkE-789,member,Tech_District,South_Gardens,10-09-2025 15:35,10-09-2025 16:48,77.8,13.56km,Unvalidated
RIDE-60978,BIkE-3077,admin,East_Terminal,East_Terminal,2025/10/11 15:35,2025/10/11 16:57,89.7,18.88 ,Unvalidated
RIDE-78113,BIkE-4098,tourist,River_Park,North_Market,2025-10-18 15:35,2025-10-18 15:26,-1.7,-0.41 ,Unvalidated
RIDE-6  820,BiKe-3430,member,,,2025/2 8/07 15:35,2025/28/07  14:51,-36.0, -12 .23km,Unvalidated
RIDE-33997,,vip,West_End,Tech_District,2026-04-04 15:35,2026-04-04 14:02,-85.8,-18.67 ,Unvalidated
RIDE-84919,Bike-2166,vip,_p0,auvx:\sI]B,23-07-2025 15:35,23-07-2025 15:03,,-9.76 ,Unvalidated
RIDE-17669,BIkE-1269,vip,South_Gardens,Downtown_Plaza,25-02-2026 15:35,25-02-2026 17:08,-101.2,-14.82km,Unvalidated
RIDE-57663,BiKe-3991,vip,North_Market,Tech_District,29-01-2026 15:35,29-01-2026 16:10,35.0,7.45 ,Unvalidated
RIDE-70008,BIkE-2399,MAybe,South_Gardens,,2026/21/01 15:35,2026/21/01 15:46,2.5,1.93 ,Unvalidated
RIDE-27534,,vip,South_Gardens,West_End,20/04/2026 15:35,20/04/2026 17:27,112.2,18.64km,Unvalidated
RIDE-40766,BiKe-3595,maybe,East_Terminal,Downtown_Plaza,2025/08/04 15:35,2025/08/04 15:09,-36.5,-6.1 ,Unvalidated
RIDE-88929,,tourist,City_Hall,East_Terminal,2025/12/09 15:35,2025/12/09 15:33,5.1,4.15 ,Unvalidated
RIDE-70959,BIKE-2016,vip,Tech_District,River_Park,2025/08/16 15:35,2025/08/16 15:35,-6.0,-5.79km,Unvalidated
RIDE-17573,BIKE-1175,toURisT,East_Terminal,Tech_District,2026/02/02 15:35,2026/02/02 16:59,-86.6,-13.25 ,Unvalidated
RIDE-5021,BIkE-4291,cASUal,Tech_District,West_End,17-10-2025 15:35,17-10-2025 14:57,,-12.8km,Unvalidated
RIDE-17750,BIKE-4071,tourist,2k@1MU2}{a[CS,\-d/z9ZN\,2025/09/17 15:35,2025/09/17 15:12,-15.9,-5.99km,Unvalidated
RIDE-27590,Bike-3259,tourist,West_End,River_Park,2026/08/05 15:35,2026/08/05 15:34,,0.18km,Unvalidated
RIDE-90986,bike-4511,admin,City_Hall,River_Park,2025/06/07 15:35,2025/06/07 18:14,-157.9,-17.97km,Unvalidated
RIDE-72054,,robot,City_Hall,West_End,2025-08-10 15:35,2025-08-10 16:28,-59.0,-9.86 ,Unvalidated
RIDE-40146,bIKE-1770,maybe,River_Park,River_Park,2025-10-14 15:35,2025-10-14 17:10,90.5,12.84 ,Unvalidated
RIDE-69891,BIkE-D1,vIP,University,South_Gardens,21/03/2026 15:35,21/03/2026 15:51,25.6,8.54km,Unvalidated
RIDE-55773,BIkE-1049,admin,EAST_TERMINAL,,2026/06/06 15:35,2026/06/06 14:53,43.5,17.73 ,Unvalidated
RIDE-45836,bike-4471,memb er,West_End,C entral_Station, 20 25/06/ 16 15:35, 2 025/06/16 17 :29,-112.4,-1 8.93 ,Unvalidated
RIDE-97639,bike-4657,maybe,Central_Station,City_Hall,17-09-2025 15:35,17-09-2025 17:03,78.7,14.71 ,Unvalidated
RIDE-1474,BiKe-2772,casual,rc24e,jlD[{[1tH{FD,2026/04/19 15:35,2026/04/19 17:03,88.3,11.89 ,Unvalidated
RIDE-61588,bIKE-4583,vip,Downtown_Plaza,River_Park,2026/02/17 15:35,2026/02/17 16:07,42.7,8.41km,Unvalidated
RIDE-5263,BIKE-3748,casual,City_Hall,North_Market,2025/07/09 15:35,2025/07/09 16:24,-54.4,-5.81km,Unvalidated
RIDE-64877,bike-378,maybe,University,River_Park,2025/11/06 15:35,2025/11/06 15:04,35.7,7.4 ,Unvalidated
RIDE-87789,BiKe-3271,robot,North_Market,West_End,2025/24/08 15:35,2025/24/08 13:15,-144.8,-18.21km,Unvalidated
RIDE-4870,BIKE-3455,member,River_Park,River_Park,21/06/2025 15:35,21/06/2025 13:51,-103.0,-19.69 ,Unvalidated
RIDE-51568,,casua l,Tech_Distr ict,West_End,22/ 01/2026 15:35,22/01/2 026 17 :14,-93.7,-  12 .97km,Unvalidated
R I DE-2 0403,BIkE-3611,m ay be,Ci ty_Hall,Uni vers ity,10-03-2  026 15:35, 1 0- 03-2026 16:16,3 1.4,15.96  ,Unvalidated
RIDE-34247,BIkE-1428,casual,,NORTH_MARKET,2025/11/03 15:35,2025/11/03 16:44,-62.3,-10.62km,Unvalidated
RIDE-23001,BIkE-4286,MEMbeR,Tech_District,North_Market,13-07-2025 15:35,13-07-2025 13:41,107.2,17.63km,Unvalidated
RIDE-76444,BiKe-882,vip,City_Hall,Tech_District,24/04/2026 15:35,24/04/2026 17:19,-100.7,-12.92km,Unvalidated
RIDE-56466,BIkE-2597,admin,East_Terminal,Tech_District,2026/04/01 15:35,2026/04/01 16:35,-56.0,-6.26km,Unvalidated
RIDE-93898,BIKE-2002,vip,University,North_Market,2026/20/01 15:35,2026/20/01 16:07,40.8,14.72km,Unvalidated
RIDE-28839,Bike-4701,tourist,South_Gardens,River_Park,25/06/2025 15:35,25/06/2025 16:12,-47.1,-16.2km,Unvalidated
RIDE-82252,bIKE-4827, robot,Central_Station, Cit  y_Hall,2025-09-21 15:35,2025-09- 21 18:00,-14 0 .0,- 15.1 ,Unvalidated
RIDE-92577,bike-2362,admin,East_Terminal,East_Terminal,2026/01/17 15:35,2026/01/17 16:31,65.1,14.81km,Unvalidated
RIDE-12134,BIKE-1381,tourist,North_Market,Tech_District,2026/02/18 15:35,2026/02/18 15:57,-30.8,-4.15 ,Unvalidated
RIDE-37840,BIkE-3955,member,University,River_Park,2025/08/26 15:35,2025/08/26 16:21,37.9,5.97km,Unvalidated
RIDE-92431,BIKE-1133,tourist,South_Gardens,East_Terminal,16/12/2025 15:35,16/12/2025 16:59,-84.9,-11.01 ,Unvalidated
RIDE-94116,bIKE-2378,casual,3JKHd[,,2025-12-31 15:35,2025-12-31 15:42,-15.4,-2.47 ,Unvalidated
RIDE-55149,BIKE-1700,member,UUQLC},8{NVS,2025-06-12 15:35,2025-06-12 14:23,-66.9,-7.02km,Unvalidated
RIDE-23536,BiKe-4817,tourist,South_Gardens,Tech_District,2025/21/11 15:35,2025/21/11 15:51,12.9,4.37km,Unvalidated
RIDE-46593,BIkE-878,vip,South_Gardens,University,24/11/2025 15:35,24/11/2025 16:21,-40.3,-4.45 ,Unvalidated
RIDE-73030,Bike-2149,vip,South_Gardens,North_Market,2026/17/05 15:35,2026/17/05 15:46,13.3,3.15km,Unvalidated
RIDE-66312,bIKE-3159,casual,University,Downtown_Plaza,10/02/2026 15:35,10/02/2026 14:31,,19.04 ,Unvalidated
RIDE-52344,bIKE-4935,vip,Downtown_Plaza,Downtown_Plaza,31-05-2026 15:35,31-05-2026 15:25,,14.03 ,Unvalidated
RIDE-34563,Bike-2768,tourist,Tech_District,Tech_District,2025-07-26 15:35,2025-07-26 13:37,-116.4,-14.58km,Unvalidated
RIDE-38106,bIKE-F4,member,City_Hall,City_Hall,2025/24/07 15:35,2025/24/07 15:41,-1.2,-0.5 ,Unvalidated
RIDE-38995,BiKe-3527,vip,Tech_District,West_End,24-12-2025 15:35,24-12-2025 16:23,41.7,4.35km,Unvalidated
RIDE-39678,Bike-4830,robot,South_Gardens,Central_Station,2026/02/28 15:35,2026/02/28 14:27,-61.7,-13.27 ,Unvalidated
RI DE -29366,BIkE-3 487,vip,West_End,Centr  al_Station,2 026/02/22 15:35,2026/02/22  15:35,-0. 4,-0.0 6km,Unvalidated
RIDE-30874,BIKE-3862,tourist,River_Park,City_Hall,2026/21/02 15:35,2026/21/02 16:02,-30.8,-3.48 ,Unvalidated
RIDE-3925,bike-610,tourist,Downtown_Plaza,East_Terminal,2025/24/06 15:35,2025/24/06 15:40,-6.2,-3.3 ,Unvalidated
RIDE-59381,,member,Tech_District,Tech_District,2026/03/05 15:35,2026/03/05 14:36,58.0,9.52 ,Unvalidated
RIDE-9541,BIkE-554,cAsUal,Tech_District,North_Market,2026/04/23 15:35,2026/04/23 16:16,-35.7,-9.58 ,Unvalidated
RIDE-58075,BIkE-1331,cASUaL,Central_Station,City_Hall,08-04-2026 15:35,08-04-2026 15:30,-5.6,-5.47 ,Unvalidated
RIDE-31666,bIKE-G3,member,River_Park,Central_Station,24/09/2025 15:35,24/09/2025 15:08,-22.0,-15.06km,Unvalidated
RIDE -54477,BIk E -1946,vip,Tec h_Dis trict,We st_E nd,2025/05/10 15:3 5,2025/05/10 1 5:25,5.5, 0.62 ,Unvalidated
 RIDE-63883,B ike -1135,c asual, South  _Gardens,South_G ardens,2026-01-28  15:35,2026- 01-28  1 6:42,63.0,7.39 ,Unvalidated
RIDE-90370,BIkE-O3,casual,City_Hall,Downtown_Plaza,20/06/2025 15:35,20/06/2025 14:12,93.7,9.76km,Unvalidated
RIDE-18397,BIkE-4032,casual,River_Park,Downtown_Plaza,2026-04-02 15:35,2026-04-02 15:57,-23.9,-6.32km,Unvalidated
RIDE-13501,BIkE-2574,robot,Tech_District,North_Market,2026/22/03 15:35,2026/22/03 15:28,5.5,2.31 ,Unvalidated
RIDE-60263,BIkE-1112,member,<hAk|<@-7D-,lQWO,2026-01-05 15:35,2026-01-05 15:36,6.3,4.64 ,Unvalidated
RIDE-96810,BIkE-389,casual,University,North_Market,30-08-2025 15:35,30-08-2025 15:17,10.4,3.47 ,Unvalidated
RIDE-84580,BIkE-4735,maybe,East_Terminal,North_Market,22-04-2026 15:35,22-04-2026 14:39,47.2,5.76 ,Unvalidated
RIDE-54059,bIKE-2295,robot,Tech_District,,2026/20/01 15:35,2026/20/01 17:18,105.4,19.41km,Unvalidated
RIDE-95176,bike-1817,admin,RDhzB,,2025-08-28 15:35,2025-08-28 17:42,130.8,14.15km,Unvalidated
RIDE-23882,bIKE-4199,admin,West_End,East_Terminal,2025/23/11 15:35,2025/23/11 14:47,57.9,7.19 ,Unvalidated
RIDE-81868,Bike-3356,robot,City_Hall,,2026-02-08 15:35,2026-02-08 16:54,82.8,14.78km,Unvalidated
RIDE-36529,BiKe-677,vip,South_Gardens,West_End,2026-03-01 15:35,2026-03-01 14:11,82.2,13.69 ,Unvalidated
RIDE-95993,BIkE-3498,tourist,North_Market,Central_Station,2025-12-16 15:35,2025-12-16 14:15,-81.6,-18.13km,Unvalidated
RIDE-49794,BIkE-P4,tourist,North_Market,Central_Station,2025/12/25 15:35,2025/12/25 15:59,-22.1,-8.64 ,Unvalidated
RIDE-47652,BiKe-3302,ADMIN,River_Park,West_End,2026/10/02 15:35,2026/10/02 14:09,-88.1,-9.65 ,Unvalidated
RIDE-88284,bIKE-2533,casual,North_Market,East_Terminal,28/11/2025 15:35,28/11/2025 15:29,-16.1,-15.34 ,Unvalidated
RIDE-35782,BIkE-566,tourist,South_Gardens,Central_Station,2026/12/03 15:35,2026/12/03 14:38,63.5,7.21km,Unvalidated
RIDE-28056,BIKE-2540,casual,UNIVERSITY,SOUTH_GARDENS,30/04/2026 15:35,30/04/2026 16:16,36.0,14.15km,Unvalidated
RIDE-93 1 77,BIKE-4375,maybe,RIVER_PARK,U NI VERSITY,30-08 -2025 15:35,30-08-20 2 5 15:12,-14.9,-11.69 ,Unvalidated
RIDE-19081,Bike-2949,member,EAST_TERMINAL,RIVER_PARK,13/06/2025 15:35,13/06/2025 16:14,36.5,14.91 ,Unvalidated
RIDE-8275,bike-1534,maybe,,PCK2=z6Wnz>,2025/10/09 15:35,2025/10/09 14:11,-89.2,-14.97 ,Unvalidated
RIDE-34654,BIkE-990,robot,NORTH_MARKET,WEST_END,2025-11-22 15:35,2025-11-22 16:21,39.1,13.29km,Unvalidated
R IDE-3943,bike-415,tourist,Wes  t_End,Central_Stat  ion,08-12-2025 15:35,08-12-2025 14:54,,11.81 ,Unvalidated
RIDE-19718,BIkE-4140,maybe,Tech_District,East_Terminal,24-10-2025 15:35,24-10-2025 13:56,-103.2,-18.88 ,Unvalidated
RIDE-13223,Bike-3834,robot,d,F^@CW]7m,20-12-2025 15:35,20-12-2025 15:16,17.5,6.67km,Unvalidated
RIDE-65662,BIkE-3162,member,Downtown_Plaza,City_Hall,20/08/2025 15:35,20/08/2025 15:26,,1.08 ,Unvalidated
RIDE-32462,BIkE-3228,vip,Lv,S?@Qm5n9O,24/01/2026 15:35,24/01/2026 15:44,0.5,0.07 ,Unvalidated
R IDE- 76593,bike-1555,robot,South_Gardens,Downtown_ Pl aza,2026-05-27 15:35,2026-05-27  13 :36,11 9.6,15.19km,Unvalidated
RIDE-40300,BIkE-2264,tourist,East_Terminal,East_Terminal,09/04/2026 15:35,09/04/2026 16:18,-34.6,-14.13km,Unvalidated
RIDE-67948,BIKE-3673,maybe,North_Market,Downtown_Plaza,2026/01/11 15:35,2026/01/11 16:58,-86.3,-9.56km,Unvalidated
RIDE-32354,Bike-1738,tourist,University,North_Market,2025/09/09 15:35,2025/09/09 13:41,115.5,16.36 ,Unvalidated
RIDE-12567,BIkE-173,admin,East_Terminal,University,2026/08/01 15:35,2026/08/01 15:49,,-6.12km,Unvalidated
RIDE-46742,,tourist,Central_Station,University,2025/31/10 15:35,2025/31/10 13:41,-114.2,-11.99km,Unvalidated
RIDE-52395,,vip,n5,\g;1,2026/01/17 15:35,2026/01/17 16:49,75.4,16.0km,Unvalidated
RIDE-99563,,admin,East_Terminal,City_Hall,2025-09-01 15:35,2025-09-01 16:34,-56.8,-7.08km,Unvalidated
RIDE-10451,BiKe-2309,vip,>pPenH,DUE:,2025/07/06 15:35,2025/07/06 14:53,-41.6,-7.17 ,Unvalidated
RIDE-58935,bIKE-3885,maybe,T?CNKQX,LZB.Xj<\,2025/28/07 15:35,2025/28/07 16:06,-34.0,-8.15 ,Unvalidated
RIDE-33139,bIKE-1073,member,Tech_District,Central_Station,21-06-2025 15:35,21-06-2025 16:34,-66.8,-9.1 ,Unvalidated
RIDE-68009,bike-4852,vip,West_End,River_Park,2025/12/10 15:35,2025/12/10 14:53,-38.1,-15.25 ,Unvalidated
RIDE-63450,bIKE-985,cASUal,Tech_District,,25/11/2025 15:35,25/11/2025 13:18,130.6,17.53km,Unvalidated
RIDE-90271,BIKE-4346,admin,NORTH_MARKET,CENTRAL_STATION,2026/20/04 15:35,2026/20/04 15:11,-30.3,-3.87 ,Unvalidated
RIDE-37476,BiKe-3965,casual,University,Downtown_Plaza,17/02/2026 15:35,17/02/2026 16:57,86.3,13.36km,Unvalidated
RIDE-80373,BIkE-2926,vip,QdlJ,MC:Yj1,2026-02-27 15:35,2026-02-27 15:43,-11.2,-1.25km,Unvalidated
RIDE-23205,Bike-3541,vip,South_Gardens,City_Hall,2026/02/13 15:35,2026/02/13 15:40,-12.7,-7.92 ,Unvalidated
RIDE-83022,Bike-492,tourist,SOUTH_GARDENS,RIVER_PARK,2025-06-16 15:35,2025-06-16 16:15,30.2,3.15km,Unvalidated
RIDE-86610,BIkE-4572,tourist,City_Hall,River_Park,09-02-2026 15:35,09-02-2026 17:37,132.1,13.84 ,Unvalidated
RIDE-73558,BIKE-2639,tourist,North_Market,City_Hall,2025/19/11 15:35,2025/19/11 15:14,23.1,5.98 ,Unvalidated
RIDE-24321,bike-2213,member,North_Market,Downtown_Plaza,2025-10-16 15:35,2025-10-16 14:26,-59.4,-12.37km,Unvalidated
RIDE-4807,,robot,West_End,South_Gardens,2026/05/12 15:35,2026/05/12 15:19,26.2,2.96km,Unvalidated
RIDE-63783,bike-2567,admin,River_Park,Tech_District,07-03-2026 15:35,07-03-2026 15:58,-25.2,-6.41 ,Unvalidated
RIDE-27515,Bike-2390,member,Downtown_Plaza,University,08/03/2026 15:35,08/03/2026 15:35,-9.7,-8.55km,Unvalidated
RIDE-48588,BIKE-2422,casual,DOWNTOWN_PLAZA,WEST_END,16/04/2026 15:35,16/04/2026 15:51,-20.0,-15.12km,Unvalidated
RIDE-20154,BIkE-2519,tourist,East_Terminal,,21/09/2025 15:35,21/09/2025 13:38,-124.8,-14.89km,Unvalidated
RIDE-99054,BiKe-A6,rObOT,City_Hall,,2026/05/02 15:35,2026/05/02 13:23,-141.6,-17.19km,Unvalidated
RIDE-38037,,member,University,Central_Station,18/04/2026 15:35,18/04/2026 13:50,103.1,12.25km,Unvalidated
