ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status,status,status,status
RIDE-80181,BIKE-2690,member,Downtown_Plaza,West_End,2026-02-01 21:18,2026-02-01 20:59,13.9,6.97,clean,clean,clean,clean
RIDE-80204,BIKE-3982,casual,City_Hall,South_Gardens,2026-02-10 21:18,2026-02-10 19:28,101.4,13.21,clean,clean,clean,clean
RIDE-80210,BIKE-2136,member,West_End,South_Gardens,2025-10-08 21:18,2025-10-08 19:40,99.9,10.62,clean,clean,clean,clean
RIDE-80223,BIKE-1850,member,North_Market,Downtown_Plaza,2026-04-26 21:18,2026-04-26 23:32,129.1,14.81,clean,clean,clean,clean
RIDE-80234,BIKE-4250,casual,East_Terminal,Tech_District,2026-03-03 21:18,2026-03-03 22:53,90.0,18.99,clean,clean,clean,clean
RIDE-80249,BIKE-3593,tourist,University,North_Market,2025-07-08 21:18,2025-07-08 21:29,16.1,5.95,clean,clean,clean,clean
RIDE-80268,BIKE-3700,member,Central_Station,Tech_District,2026-01-19 21:18,2026-01-19 21:45,18.5,5.48,clean,clean,clean,clean
RIDE-80277,BIKE-3257,casual,South_Gardens,City_Hall,2026-01-15 21:18,2026-01-15 21:34,18.0,8.62,clean,clean,clean,clean
RIDE-80280,BIKE-4636,member,Central_Station,West_End,2025-09-05 21:18,2025-09-05 20:10,67.6,9.64,clean,clean,clean,clean
RIDE-80285,BIKE-2513,member,East_Terminal,City_Hall,2026-01-29 21:18,2026-01-29 20:48,40.5,16.56,clean,clean,clean,clean
RIDE-80303,BIKE-4774,casual,University,Downtown_Plaza,2026-04-18 21:18,2026-04-18 21:26,4.0,1.17,clean,clean,clean,clean
RIDE-80360,BIKE-2006,tourist,West_End,West_End,2026-05-14 21:18,2026-05-14 18:38,161.4,19.98,clean,clean,clean,clean
RIDE-80460,BIKE-2367,member,Tech_District,University,2026-01-25 21:18,2026-01-25 22:04,55.1,6.45,clean,clean,clean,clean
RIDE-80521,BIKE-2921,casual,East_Terminal,Tech_District,2025-11-15 21:18,2025-11-15 22:04,44.9,6.76,clean,clean,clean,clean
RIDE-80618,BIKE-4745,member,South_Gardens,East_Terminal,2025-11-24 21:18,2025-11-24 20:07,62.5,13.92,clean,clean,clean,clean
RIDE-80626,BIKE-4383,casual,North_Market,Downtown_Plaza,2025-12-08 21:18,2025-12-08 22:20,63.9,13.82,clean,clean,clean,clean
RIDE-80640,BIKE-1377,casual,Downtown_Plaza,University,2025-07-13 21:18,2025-07-13 23:51,163.8,16.66,clean,clean,clean,clean
RIDE-80701,BIKE-4559,tourist,City_Hall,South_Gardens,2026-02-19 21:18,2026-02-19 19:35,104.0,16.53,clean,clean,clean,clean
RIDE-80724,BIKE-1392,tourist,North_Market,River_Park,2025-06-27 21:18,2025-06-27 20:34,48.1,18.0,clean,clean,clean,clean
RIDE-80800,BIKE-4964,casual,Downtown_Plaza,Downtown_Plaza,2025-09-30 21:18,2025-09-30 20:53,17.6,2.97,clean,clean,clean,clean
RIDE-80804,BIKE-1569,casual,University,North_Market,2025-10-20 21:18,2025-10-20 22:04,39.3,13.17,clean,clean,clean,clean
RIDE-80818,BIKE-4121,member,East_Terminal,South_Gardens,2026-04-24 21:18,2026-04-24 22:04,43.9,11.63,clean,clean,clean,clean
RIDE-80831,BIKE-1495,tourist,South_Gardens,University,2025-08-02 21:18,2025-08-02 20:15,73.9,7.58,clean,clean,clean,clean
RIDE-80840,BIKE-3299,tourist,Downtown_Plaza,Downtown_Plaza,2026-01-30 21:18,2026-01-30 22:15,55.5,18.8,clean,clean,clean,clean
RIDE-80860,BIKE-3393,tourist,West_End,City_Hall,2025-12-07 21:18,2025-12-07 21:48,22.0,7.31,clean,clean,clean,clean
RIDE-80895,BIKE-3620,casual,University,Tech_District,2026-02-18 21:18,2026-02-18 21:17,8.0,4.73,clean,clean,clean,clean
RIDE-80988,BIKE-4007,member,Downtown_Plaza,Central_Station,2025-09-21 21:18,2025-09-21 21:41,13.6,11.77,clean,clean,clean,clean
RIDE-81009,BIKE-4866,casual,South_Gardens,Central_Station,2026-02-21 21:18,2026-02-21 23:28,126.4,17.12,clean,clean,clean,clean
RIDE-81144,BIKE-3076,casual,South_Gardens,Central_Station,2025-11-25 21:18,2025-11-25 20:14,54.1,12.57,clean,clean,clean,clean
RIDE-81155,BIKE-2953,casual,North_Market,University,2025-06-15 21:18,2025-06-15 21:27,4.8,4.53,clean,clean,clean,clean
RIDE-81170,BIKE-3494,casual,East_Terminal,East_Terminal,2025-09-03 21:18,2025-09-03 22:30,76.4,8.75,clean,clean,clean,clean
RIDE-81207,BIKE-2724,tourist,Tech_District,Downtown_Plaza,2025-09-26 21:18,2025-09-26 23:44,141.2,18.62,clean,clean,clean,clean
RIDE-81227,BIKE-2049,casual,East_Terminal,Central_Station,2026-01-16 21:18,2026-01-16 22:02,51.4,9.54,clean,clean,clean,clean
RIDE-81263,BIKE-1434,tourist,South_Gardens,Downtown_Plaza,2025-09-08 21:18,2025-09-08 20:52,30.9,12.29,clean,clean,clean,clean
RIDE-81306,BIKE-1897,member,South_Gardens,South_Gardens,2025-07-03 21:18,2025-07-03 22:08,41.3,16.62,clean,clean,clean,clean
RIDE-81347,BIKE-1184,member,South_Gardens,City_Hall,2026-03-24 21:18,2026-03-24 20:27,50.7,16.33,clean,clean,clean,clean
RIDE-81349,BIKE-2533,casual,North_Market,North_Market,2026-01-03 21:18,2026-01-03 21:09,0.4,0.14,clean,clean,clean,clean
RIDE-81350,BIKE-2037,tourist,Central_Station,North_Market,2025-09-29 21:18,2025-09-29 21:37,19.7,2.26,clean,clean,clean,clean
RIDE-81383,BIKE-3322,member,Central_Station,Central_Station,2026-03-09 21:18,2026-03-09 20:35,41.9,9.69,clean,clean,clean,clean
RIDE-81396,BIKE-2357,tourist,West_End,East_Terminal,2026-04-15 21:18,2026-04-15 22:40,77.5,10.93,clean,clean,clean,clean
RIDE-81493,BIKE-1956,member,Downtown_Plaza,East_Terminal,2025-11-26 21:18,2025-11-26 19:06,124.0,18.46,clean,clean,clean,clean
RIDE-81518,BIKE-2034,casual,River_Park,Central_Station,2025-08-29 21:18,2025-08-29 21:11,1.1,0.57,clean,clean,clean,clean
RIDE-81522,BIKE-1809,casual,East_Terminal,University,2025-12-08 21:18,2025-12-08 23:52,151.1,17.14,clean,clean,clean,clean
RIDE-81537,BIKE-3620,casual,Tech_District,Central_Station,2026-01-24 21:18,2026-01-24 20:46,34.3,5.7,clean,clean,clean,clean
RIDE-81549,BIKE-2694,tourist,South_Gardens,River_Park,2025-07-20 21:18,2025-07-20 21:56,40.3,9.79,clean,clean,clean,clean
RIDE-81622,BIKE-4487,member,Central_Station,River_Park,2026-03-12 21:18,2026-03-12 22:11,58.5,7.7,clean,clean,clean,clean
RIDE-81634,BIKE-2132,casual,North_Market,West_End,2025-12-21 21:18,2025-12-21 21:53,37.4,10.26,clean,clean,clean,clean
RIDE-81648,BIKE-3827,casual,North_Market,North_Market,2025-08-05 21:18,2025-08-05 23:07,119.1,13.25,clean,clean,clean,clean
RIDE-81661,BIKE-1001,casual,West_End,University,2026-04-30 21:18,2026-04-30 20:22,48.8,5.15,clean,clean,clean,clean
RIDE-81669,BIKE-3738,tourist,River_Park,Central_Station,2026-04-30 21:18,2026-04-30 20:54,21.5,5.32,clean,clean,clean,clean
RIDE-81742,BIKE-3909,member,North_Market,South_Gardens,2025-11-23 21:18,2025-11-23 19:07,134.4,17.15,clean,clean,clean,clean
RIDE-81744,BIKE-4410,tourist,North_Market,West_End,2025-10-31 21:18,2025-10-31 21:37,11.4,3.91,clean,clean,clean,clean
RIDE-81830,BIKE-4524,tourist,Downtown_Plaza,City_Hall,2025-06-15 21:18,2025-06-15 20:51,23.8,2.51,clean,clean,clean,clean
RIDE-81908,BIKE-1426,casual,Downtown_Plaza,University,2026-06-02 21:18,2026-06-02 20:08,68.5,16.87,clean,clean,clean,clean
RIDE-81938,BIKE-5000,tourist,Central_Station,North_Market,2025-11-24 21:18,2025-11-24 21:06,6.5,2.56,clean,clean,clean,clean
RIDE-81939,BIKE-3350,casual,University,Downtown_Plaza,2026-03-08 21:18,2026-03-08 20:51,32.6,6.91,clean,clean,clean,clean
RIDE-81952,BIKE-1593,member,West_End,Downtown_Plaza,2025-09-25 21:18,2025-09-25 23:16,120.5,16.1,clean,clean,clean,clean
RIDE-82023,BIKE-2544,tourist,West_End,River_Park,2026-03-02 21:18,2026-03-02 21:56,43.6,13.69,clean,clean,clean,clean
RIDE-82048,BIKE-4281,casual,South_Gardens,River_Park,2026-05-26 21:18,2026-05-26 19:41,91.6,15.08,clean,clean,clean,clean
RIDE-82055,BIKE-1859,casual,Downtown_Plaza,City_Hall,2025-12-24 21:18,2025-12-24 21:21,10.8,7.55,clean,clean,clean,clean
RIDE-82076,BIKE-3132,tourist,River_Park,North_Market,2026-04-12 21:18,2026-04-12 21:27,3.3,0.8,clean,clean,clean,clean
RIDE-82088,BIKE-2825,casual,Downtown_Plaza,University,2025-10-25 21:18,2025-10-25 21:23,14.8,4.99,clean,clean,clean,clean
RIDE-82131,BIKE-2864,casual,Downtown_Plaza,East_Terminal,2025-09-24 21:18,2025-09-24 20:49,24.3,2.93,clean,clean,clean,clean
RIDE-82160,BIKE-4676,member,Tech_District,North_Market,2025-10-16 21:18,2025-10-16 20:10,66.8,7.42,clean,clean,clean,clean
RIDE-82167,BIKE-4640,casual,City_Hall,Downtown_Plaza,2025-08-19 21:18,2025-08-19 21:02,11.5,2.74,clean,clean,clean,clean
RIDE-82184,BIKE-1960,member,South_Gardens,West_End,2025-09-24 21:18,2025-09-24 19:09,123.2,14.14,clean,clean,clean,clean
RIDE-82212,BIKE-2518,tourist,River_Park,West_End,2025-07-21 21:18,2025-07-21 21:39,21.6,3.65,clean,clean,clean,clean
RIDE-82215,BIKE-1912,tourist,City_Hall,Tech_District,2025-09-23 21:18,2025-09-23 21:31,7.8,6.05,clean,clean,clean,clean
RIDE-82220,BIKE-2385,member,South_Gardens,South_Gardens,2025-06-21 21:18,2025-06-21 20:52,24.7,6.25,clean,clean,clean,clean
RIDE-82277,BIKE-4284,member,North_Market,North_Market,2026-04-08 21:18,2026-04-08 18:01,188.7,19.4,clean,clean,clean,clean
RIDE-82295,BIKE-3670,tourist,River_Park,East_Terminal,2025-08-08 21:18,2025-08-08 20:24,44.6,13.55,clean,clean,clean,clean
RIDE-82306,BIKE-4426,member,West_End,North_Market,2025-09-10 21:18,2025-09-10 20:07,65.1,15.28,clean,clean,clean,clean
RIDE-82348,BIKE-3612,member,University,Central_Station,2026-05-21 21:18,2026-05-21 21:18,3.0,0.89,clean,clean,clean,clean
RIDE-82431,BIKE-2039,tourist,Tech_District,City_Hall,2026-04-09 21:18,2026-04-09 18:57,137.3,15.35,clean,clean,clean,clean
RIDE-82484,BIKE-3159,casual,River_Park,Tech_District,2025-10-04 21:18,2025-10-04 20:13,58.2,10.12,clean,clean,clean,clean
RIDE-82495,BIKE-1965,member,City_Hall,West_End,2025-07-10 21:18,2025-07-10 19:08,127.8,15.06,clean,clean,clean,clean
RIDE-82512,BIKE-3985,casual,Downtown_Plaza,East_Terminal,2025-08-16 21:18,2025-08-16 21:37,20.2,15.25,clean,clean,clean,clean
RIDE-82588,BIKE-4841,tourist,South_Gardens,North_Market,2026-05-13 21:18,2026-05-13 21:56,34.6,11.72,clean,clean,clean,clean
RIDE-82600,BIKE-3351,tourist,City_Hall,East_Terminal,2026-02-19 21:18,2026-02-19 20:22,47.8,11.22,clean,clean,clean,clean
RIDE-82607,BIKE-4947,tourist,Central_Station,South_Gardens,2025-09-18 21:18,2025-09-18 21:09,8.7,1.35,clean,clean,clean,clean
RIDE-82638,BIKE-2448,tourist,Tech_District,South_Gardens,2026-05-04 21:18,2026-05-04 20:45,39.3,13.43,clean,clean,clean,clean
RIDE-82656,BIKE-1762,casual,South_Gardens,Central_Station,2026-05-10 21:18,2026-05-10 20:39,48.8,9.94,clean,clean,clean,clean
RIDE-82662,BIKE-4336,tourist,East_Terminal,South_Gardens,2025-11-28 21:18,2025-11-28 21:05,23.3,4.25,clean,clean,clean,clean
RIDE-82679,BIKE-4648,tourist,Central_Station,North_Market,2026-01-10 21:18,2026-01-10 22:03,37.2,6.99,clean,clean,clean,clean
RIDE-82713,BIKE-1911,casual,East_Terminal,River_Park,2026-05-14 21:18,2026-05-14 20:06,79.0,10.8,clean,clean,clean,clean
RIDE-82756,BIKE-2487,tourist,University,City_Hall,2025-08-19 21:18,2025-08-19 21:34,17.1,2.01,clean,clean,clean,clean
RIDE-82757,BIKE-2895,casual,University,River_Park,2025-06-19 21:18,2025-06-19 21:15,2.2,1.23,clean,clean,clean,clean
RIDE-82776,BIKE-2001,casual,River_Park,River_Park,2025-07-26 21:18,2025-07-26 19:09,124.7,13.46,clean,clean,clean,clean
RIDE-82816,BIKE-3475,member,North_Market,City_Hall,2025-10-20 21:18,2025-10-20 23:03,110.4,16.91,clean,clean,clean,clean
RIDE-82865,BIKE-1338,tourist,University,City_Hall,2026-05-06 21:18,2026-05-06 22:47,93.2,14.01,clean,clean,clean,clean
RIDE-82885,BIKE-3999,member,North_Market,East_Terminal,2025-08-11 21:18,2025-08-11 20:26,49.9,5.57,clean,clean,clean,clean
RIDE-82893,BIKE-4720,tourist,City_Hall,Downtown_Plaza,2026-03-25 21:18,2026-03-25 20:39,44.3,7.94,clean,clean,clean,clean
RIDE-82922,BIKE-1127,member,River_Park,West_End,2025-07-06 21:18,2025-07-06 20:03,83.0,10.59,clean,clean,clean,clean
RIDE-82999,BIKE-4577,member,West_End,Tech_District,2025-06-18 21:18,2025-06-18 19:55,86.5,18.93,clean,clean,clean,clean
RIDE-83045,BIKE-2784,casual,Central_Station,East_Terminal,2026-02-05 21:18,2026-02-05 21:03,14.2,2.79,clean,clean,clean,clean
RIDE-83079,BIKE-2631,tourist,River_Park,South_Gardens,2025-08-19 21:18,2025-08-19 20:28,44.2,8.0,clean,clean,clean,clean
RIDE-83082,BIKE-3547,member,Tech_District,West_End,2026-02-21 21:18,2026-02-21 23:05,100.9,19.34,clean,clean,clean,clean
RIDE-83115,BIKE-3451,casual,University,Tech_District,2025-08-03 21:18,2025-08-03 21:16,0.4,0.19,clean,clean,clean,clean
RIDE-83127,BIKE-1132,member,City_Hall,East_Terminal,2026-05-18 21:18,2026-05-18 20:29,58.7,11.98,clean,clean,clean,clean
RIDE-83218,BIKE-3413,member,West_End,City_Hall,2025-12-07 21:18,2025-12-07 21:48,23.7,9.31,clean,clean,clean,clean
RIDE-83260,BIKE-2647,casual,Tech_District,City_Hall,2025-06-17 21:18,2025-06-17 21:48,27.0,7.46,clean,clean,clean,clean
RIDE-83316,BIKE-2436,tourist,West_End,University,2026-04-18 21:18,2026-04-18 19:26,108.8,18.55,clean,clean,clean,clean
RIDE-83321,BIKE-1777,tourist,Central_Station,Downtown_Plaza,2025-06-26 21:18,2025-06-26 19:47,95.9,14.16,clean,clean,clean,clean
RIDE-83378,BIKE-1835,casual,East_Terminal,South_Gardens,2025-07-21 21:18,2025-07-21 21:45,26.6,9.67,clean,clean,clean,clean
RIDE-83380,BIKE-4257,tourist,University,Central_Station,2025-11-26 21:18,2025-11-26 21:18,7.9,5.81,clean,clean,clean,clean
RIDE-83514,BIKE-4498,casual,East_Terminal,Downtown_Plaza,2025-10-15 21:18,2025-10-15 23:32,135.8,13.79,clean,clean,clean,clean
RIDE-83597,BIKE-3007,tourist,University,South_Gardens,2025-12-01 21:18,2025-12-01 21:08,0.2,0.03,clean,clean,clean,clean
RIDE-83648,BIKE-2161,tourist,River_Park,Central_Station,2025-07-28 21:18,2025-07-28 20:53,34.6,8.68,clean,clean,clean,clean
RIDE-83708,BIKE-1633,tourist,North_Market,South_Gardens,2026-03-29 21:18,2026-03-29 19:31,115.6,16.91,clean,clean,clean,clean
RIDE-83732,BIKE-1097,tourist,Tech_District,South_Gardens,2025-12-24 21:18,2025-12-24 21:20,1.7,1.06,clean,clean,clean,clean
RIDE-83800,BIKE-3444,casual,Downtown_Plaza,Central_Station,2025-11-06 21:18,2025-11-06 22:54,92.7,16.67,clean,clean,clean,clean
RIDE-83841,BIKE-3781,casual,North_Market,Central_Station,2026-05-16 21:18,2026-05-16 19:19,129.6,19.05,clean,clean,clean,clean
RIDE-83845,BIKE-4612,casual,University,East_Terminal,2025-12-11 21:18,2025-12-11 22:03,39.4,13.17,clean,clean,clean,clean
RIDE-83855,BIKE-4275,tourist,City_Hall,Downtown_Plaza,2025-11-05 21:18,2025-11-05 20:32,37.5,8.08,clean,clean,clean,clean
RIDE-83943,BIKE-3468,tourist,North_Market,Downtown_Plaza,2025-08-27 21:18,2025-08-27 23:11,115.8,16.67,clean,clean,clean,clean
RIDE-83965,BIKE-4438,tourist,University,East_Terminal,2025-06-21 21:18,2025-06-21 20:51,35.1,14.64,clean,clean,clean,clean
RIDE-84062,BIKE-1156,casual,Tech_District,City_Hall,2025-09-24 21:18,2025-09-24 21:12,9.3,2.27,clean,clean,clean,clean
RIDE-84112,BIKE-2986,tourist,North_Market,West_End,2025-08-06 21:18,2025-08-06 21:25,4.9,1.2,clean,clean,clean,clean
RIDE-84113,BIKE-1034,tourist,Tech_District,North_Market,2026-05-12 21:18,2026-05-12 19:41,99.8,14.91,clean,clean,clean,clean
RIDE-84115,BIKE-3492,member,Downtown_Plaza,Tech_District,2025-11-19 21:18,2025-11-19 20:23,65.2,18.58,clean,clean,clean,clean
RIDE-84245,BIKE-1261,tourist,West_End,South_Gardens,2026-02-19 21:18,2026-02-19 21:53,27.5,19.66,clean,clean,clean,clean
RIDE-84276,BIKE-4569,casual,River_Park,University,2025-07-17 21:18,2025-07-17 18:40,160.8,18.69,clean,clean,clean,clean
RIDE-84330,BIKE-3045,tourist,North_Market,East_Terminal,2025-09-22 21:18,2025-09-22 22:42,87.9,9.26,clean,clean,clean,clean
RIDE-84340,BIKE-1302,tourist,Central_Station,Tech_District,2025-07-16 21:18,2025-07-16 21:04,13.7,7.45,clean,clean,clean,clean
RIDE-84382,BIKE-4800,member,City_Hall,West_End,2026-06-01 21:18,2026-06-01 22:05,37.0,4.81,clean,clean,clean,clean
RIDE-84385,BIKE-1240,member,University,Tech_District,2025-08-15 21:18,2025-08-16 00:34,186.2,19.55,clean,clean,clean,clean
RIDE-84506,BIKE-2380,member,University,Tech_District,2026-03-31 21:18,2026-03-31 22:19,65.2,9.98,clean,clean,clean,clean
RIDE-84537,BIKE-2418,member,West_End,City_Hall,2026-03-11 21:18,2026-03-11 18:43,155.4,18.45,clean,clean,clean,clean
RIDE-84546,BIKE-2557,member,City_Hall,University,2026-01-19 21:18,2026-01-19 20:52,31.8,4.76,clean,clean,clean,clean
RIDE-84578,BIKE-4912,member,Central_Station,University,2026-01-20 21:18,2026-01-20 20:41,34.0,6.34,clean,clean,clean,clean
RIDE-84733,BIKE-3274,tourist,West_End,West_End,2026-05-09 21:18,2026-05-09 20:52,33.4,4.87,clean,clean,clean,clean
RIDE-84751,BIKE-1181,tourist,South_Gardens,River_Park,2025-10-12 21:18,2025-10-12 20:47,22.7,17.85,clean,clean,clean,clean
RIDE-84766,BIKE-4409,member,University,Tech_District,2025-12-19 21:18,2025-12-19 20:17,58.1,12.95,clean,clean,clean,clean
RIDE-84787,BIKE-1519,casual,North_Market,Downtown_Plaza,2025-12-28 21:18,2025-12-28 20:06,77.3,12.63,clean,clean,clean,clean
RIDE-84819,BIKE-1326,tourist,Tech_District,North_Market,2025-10-25 21:18,2025-10-25 21:02,22.0,14.12,clean,clean,clean,clean
RIDE-84831,BIKE-2807,member,South_Gardens,River_Park,2025-06-14 21:18,2025-06-14 22:16,62.0,7.64,clean,clean,clean,clean
RIDE-84903,BIKE-1437,member,Central_Station,South_Gardens,2025-11-11 21:18,2025-11-11 21:38,29.1,8.21,clean,clean,clean,clean
RIDE-84959,BIKE-3903,casual,South_Gardens,West_End,2026-04-03 21:18,2026-04-03 20:58,29.7,18.26,clean,clean,clean,clean
RIDE-84967,BIKE-2380,tourist,West_End,Central_Station,2025-10-13 21:18,2025-10-13 19:43,93.5,17.12,clean,clean,clean,clean
RIDE-84970,BIKE-3486,member,Central_Station,South_Gardens,2026-02-24 21:18,2026-02-24 20:03,80.5,10.77,clean,clean,clean,clean
RIDE-84981,BIKE-2359,tourist,East_Terminal,Downtown_Plaza,2025-08-22 21:18,2025-08-22 21:11,3.3,0.88,clean,clean,clean,clean
RIDE-85096,BIKE-2053,tourist,Downtown_Plaza,West_End,2026-04-08 21:18,2026-04-08 20:32,36.6,17.76,clean,clean,clean,clean
RIDE-85102,BIKE-2273,member,Tech_District,Downtown_Plaza,2026-05-03 21:18,2026-05-03 20:41,42.1,7.63,clean,clean,clean,clean
RIDE-85104,BIKE-3676,tourist,North_Market,Tech_District,2025-08-08 21:18,2025-08-08 20:13,63.3,8.55,clean,clean,clean,clean
RIDE-85173,BIKE-2195,tourist,North_Market,Tech_District,2025-09-02 21:18,2025-09-02 19:16,123.2,13.44,clean,clean,clean,clean
RIDE-85250,BIKE-2653,casual,West_End,South_Gardens,2026-01-29 21:18,2026-01-29 21:51,25.1,16.43,clean,clean,clean,clean
RIDE-85287,BIKE-3511,member,East_Terminal,Downtown_Plaza,2026-05-14 21:18,2026-05-14 21:03,7.5,0.79,clean,clean,clean,clean
RIDE-85288,BIKE-1311,tourist,University,East_Terminal,2026-05-16 21:18,2026-05-16 18:30,170.4,19.57,clean,clean,clean,clean
RIDE-85390,BIKE-2360,tourist,Downtown_Plaza,West_End,2025-07-08 21:18,2025-07-08 21:17,10.7,3.02,clean,clean,clean,clean
RIDE-85510,BIKE-3298,tourist,Central_Station,North_Market,2025-11-06 21:18,2025-11-06 19:16,120.7,13.61,clean,clean,clean,clean
RIDE-85530,BIKE-1068,member,Downtown_Plaza,University,2026-03-22 21:18,2026-03-22 21:06,9.0,5.93,clean,clean,clean,clean
RIDE-85534,BIKE-4746,member,City_Hall,West_End,2025-08-25 21:18,2025-08-25 20:56,17.5,2.1,clean,clean,clean,clean
RIDE-85587,BIKE-4909,tourist,Tech_District,University,2025-10-16 21:18,2025-10-16 22:59,105.7,13.13,clean,clean,clean,clean
RIDE-85640,BIKE-4827,member,Downtown_Plaza,South_Gardens,2025-08-03 21:18,2025-08-03 22:32,70.6,7.25,clean,clean,clean,clean
RIDE-85649,BIKE-3965,member,University,City_Hall,2025-10-26 21:18,2025-10-26 21:42,19.6,3.7,clean,clean,clean,clean
RIDE-85696,BIKE-3590,tourist,City_Hall,River_Park,2025-06-25 21:18,2025-06-25 21:17,6.6,3.5,clean,clean,clean,clean
RIDE-85748,BIKE-4636,casual,North_Market,North_Market,2026-02-18 21:18,2026-02-18 22:32,71.9,17.93,clean,clean,clean,clean
RIDE-85759,BIKE-3799,tourist,South_Gardens,City_Hall,2025-09-28 21:18,2025-09-28 21:53,44.3,6.78,clean,clean,clean,clean
RIDE-85763,BIKE-1250,tourist,Tech_District,City_Hall,2025-10-06 21:18,2025-10-06 19:47,95.0,13.77,clean,clean,clean,clean
RIDE-85765,BIKE-1676,member,North_Market,University,2026-04-04 21:18,2026-04-04 21:25,14.2,4.94,clean,clean,clean,clean
RIDE-85801,BIKE-3629,casual,East_Terminal,East_Terminal,2026-05-03 21:18,2026-05-03 22:08,41.1,14.51,clean,clean,clean,clean
RIDE-85813,BIKE-3334,tourist,East_Terminal,East_Terminal,2025-12-27 21:18,2025-12-27 22:31,79.5,8.25,clean,clean,clean,clean
RIDE-85849,BIKE-1687,casual,Central_Station,University,2025-10-30 21:18,2025-10-30 20:17,63.2,9.05,clean,clean,clean,clean
RIDE-85855,BIKE-1050,member,Central_Station,Tech_District,2026-04-23 21:18,2026-04-23 18:59,135.9,19.27,clean,clean,clean,clean
RIDE-85883,BIKE-1898,tourist,Central_Station,East_Terminal,2025-09-23 21:18,2025-09-23 21:35,15.0,7.44,clean,clean,clean,clean
RIDE-85889,BIKE-4311,tourist,City_Hall,City_Hall,2025-10-25 21:18,2025-10-25 19:06,125.4,15.37,clean,clean,clean,clean
RIDE-85924,BIKE-3114,tourist,West_End,River_Park,2026-05-03 21:18,2026-05-03 21:51,34.3,10.7,clean,clean,clean,clean
RIDE-86007,BIKE-1293,casual,West_End,River_Park,2025-10-09 21:18,2025-10-09 20:44,35.9,3.84,clean,clean,clean,clean
RIDE-86067,BIKE-2031,casual,University,East_Terminal,2025-07-20 21:18,2025-07-20 20:23,55.8,11.28,clean,clean,clean,clean
RIDE-86108,BIKE-2725,member,University,City_Hall,2025-10-30 21:18,2025-10-30 20:49,23.7,14.81,clean,clean,clean,clean
RIDE-86109,BIKE-2545,member,Tech_District,Tech_District,2025-08-14 21:18,2025-08-14 22:32,83.0,15.03,clean,clean,clean,clean
RIDE-86110,BIKE-3720,tourist,Downtown_Plaza,South_Gardens,2026-05-27 21:18,2026-05-27 22:47,90.0,18.33,clean,clean,clean,clean
RIDE-86182,BIKE-1374,tourist,River_Park,East_Terminal,2025-09-20 21:18,2025-09-20 21:48,40.4,14.03,clean,clean,clean,clean
RIDE-86186,BIKE-1176,casual,South_Gardens,University,2025-10-09 21:18,2025-10-09 21:08,0.7,0.09,clean,clean,clean,clean
